Entity,Code,Year,Age of electoral democracy
Angola,AGO,1834,no data
Angola,AGO,1835,no data
Angola,AGO,1836,no data
Angola,AGO,1837,no data
Angola,AGO,1838,no data
Angola,AGO,1839,no data
Angola,AGO,1840,no data
Angola,AGO,1841,no data
Angola,AGO,1842,no data
Angola,AGO,1843,no data
Angola,AGO,1844,no data
Angola,AGO,1845,no data
Angola,AGO,1846,no data
Angola,AGO,1847,no data
Angola,AGO,1848,no data
Angola,AGO,1849,no data
Angola,AGO,1850,no data
Angola,AGO,1851,no data
Angola,AGO,1852,no data
Angola,AGO,1853,no data
Angola,AGO,1854,no data
Angola,AGO,1855,no data
Angola,AGO,1856,no data
Angola,AGO,1857,no data
Angola,AGO,1858,no data
Angola,AGO,1859,no data
Angola,AGO,1860,no data
Angola,AGO,1861,no data
Angola,AGO,1862,no data
Angola,AGO,1863,no data
Angola,AGO,1864,no data
Angola,AGO,1865,no data
Angola,AGO,1866,no data
Angola,AGO,1867,no data
Angola,AGO,1868,no data
Angola,AGO,1869,no data
Angola,AGO,1870,no data
Angola,AGO,1871,no data
Angola,AGO,1872,no data
Angola,AGO,1873,no data
Angola,AGO,1874,no data
Angola,AGO,1875,no data
Angola,AGO,1876,no data
Angola,AGO,1877,no data
Angola,AGO,1878,no data
Angola,AGO,1879,no data
Angola,AGO,1880,no data
Angola,AGO,1881,no data
Angola,AGO,1882,no data
Angola,AGO,1883,no data
Angola,AGO,1884,no data
Angola,AGO,1885,no data
Angola,AGO,1886,no data
Angola,AGO,1887,no data
Angola,AGO,1888,no data
Angola,AGO,1889,no data
Angola,AGO,1890,no data
Angola,AGO,1891,no data
Angola,AGO,1892,no data
Angola,AGO,1893,no data
Angola,AGO,1894,no data
Angola,AGO,1895,no data
Angola,AGO,1896,no data
Angola,AGO,1897,no data
Angola,AGO,1898,no data
Angola,AGO,1899,no data
Angola,AGO,1900,not an electoral democracy
Angola,AGO,1901,not an electoral democracy
Angola,AGO,1902,not an electoral democracy
Angola,AGO,1903,not an electoral democracy
Angola,AGO,1904,not an electoral democracy
Angola,AGO,1905,not an electoral democracy
Angola,AGO,1906,not an electoral democracy
Angola,AGO,1907,not an electoral democracy
Angola,AGO,1908,not an electoral democracy
Angola,AGO,1909,not an electoral democracy
Angola,AGO,1910,not an electoral democracy
Angola,AGO,1911,not an electoral democracy
Angola,AGO,1912,not an electoral democracy
Angola,AGO,1913,not an electoral democracy
Angola,AGO,1914,not an electoral democracy
Angola,AGO,1915,not an electoral democracy
Angola,AGO,1916,not an electoral democracy
Angola,AGO,1917,not an electoral democracy
Angola,AGO,1918,not an electoral democracy
Angola,AGO,1919,not an electoral democracy
Angola,AGO,1920,not an electoral democracy
Angola,AGO,1921,not an electoral democracy
Angola,AGO,1922,not an electoral democracy
Angola,AGO,1923,not an electoral democracy
Angola,AGO,1924,not an electoral democracy
Angola,AGO,1925,not an electoral democracy
Angola,AGO,1926,not an electoral democracy
Angola,AGO,1927,not an electoral democracy
Angola,AGO,1928,not an electoral democracy
Angola,AGO,1929,not an electoral democracy
Angola,AGO,1930,not an electoral democracy
Angola,AGO,1931,not an electoral democracy
Angola,AGO,1932,not an electoral democracy
Angola,AGO,1933,not an electoral democracy
Angola,AGO,1934,not an electoral democracy
Angola,AGO,1935,not an electoral democracy
Angola,AGO,1936,not an electoral democracy
Angola,AGO,1937,not an electoral democracy
Angola,AGO,1938,not an electoral democracy
Angola,AGO,1939,not an electoral democracy
Angola,AGO,1940,not an electoral democracy
Angola,AGO,1941,not an electoral democracy
Angola,AGO,1942,not an electoral democracy
Angola,AGO,1943,not an electoral democracy
Angola,AGO,1944,not an electoral democracy
Angola,AGO,1945,not an electoral democracy
Angola,AGO,1946,not an electoral democracy
Angola,AGO,1947,not an electoral democracy
Angola,AGO,1948,not an electoral democracy
Angola,AGO,1949,not an electoral democracy
Angola,AGO,1950,not an electoral democracy
Angola,AGO,1951,not an electoral democracy
Angola,AGO,1952,not an electoral democracy
Angola,AGO,1953,not an electoral democracy
Angola,AGO,1954,not an electoral democracy
Angola,AGO,1955,not an electoral democracy
Angola,AGO,1956,not an electoral democracy
Angola,AGO,1957,not an electoral democracy
Angola,AGO,1958,not an electoral democracy
Angola,AGO,1959,not an electoral democracy
Angola,AGO,1960,not an electoral democracy
Angola,AGO,1961,not an electoral democracy
Angola,AGO,1962,not an electoral democracy
Angola,AGO,1963,not an electoral democracy
Angola,AGO,1964,not an electoral democracy
Angola,AGO,1965,not an electoral democracy
Angola,AGO,1966,not an electoral democracy
Angola,AGO,1967,not an electoral democracy
Angola,AGO,1968,not an electoral democracy
Angola,AGO,1969,not an electoral democracy
Angola,AGO,1970,not an electoral democracy
Angola,AGO,1971,not an electoral democracy
Angola,AGO,1972,not an electoral democracy
Angola,AGO,1973,not an electoral democracy
Angola,AGO,1974,not an electoral democracy
Angola,AGO,1975,not an electoral democracy
Angola,AGO,1976,not an electoral democracy
Angola,AGO,1977,not an electoral democracy
Angola,AGO,1978,not an electoral democracy
Angola,AGO,1979,not an electoral democracy
Angola,AGO,1980,not an electoral democracy
Angola,AGO,1981,not an electoral democracy
Angola,AGO,1982,not an electoral democracy
Angola,AGO,1983,not an electoral democracy
Angola,AGO,1984,not an electoral democracy
Angola,AGO,1985,not an electoral democracy
Angola,AGO,1986,not an electoral democracy
Angola,AGO,1987,not an electoral democracy
Angola,AGO,1988,not an electoral democracy
Angola,AGO,1989,not an electoral democracy
Angola,AGO,1990,not an electoral democracy
Angola,AGO,1991,not an electoral democracy
Angola,AGO,1992,not an electoral democracy
Angola,AGO,1993,not an electoral democracy
Angola,AGO,1994,not an electoral democracy
Angola,AGO,1995,not an electoral democracy
Angola,AGO,1996,not an electoral democracy
Angola,AGO,1997,not an electoral democracy
Angola,AGO,1998,not an electoral democracy
Angola,AGO,1999,not an electoral democracy
Angola,AGO,2000,not an electoral democracy
Angola,AGO,2001,not an electoral democracy
Angola,AGO,2002,not an electoral democracy
Angola,AGO,2003,not an electoral democracy
Angola,AGO,2004,not an electoral democracy
Angola,AGO,2005,not an electoral democracy
Angola,AGO,2006,not an electoral democracy
Angola,AGO,2007,not an electoral democracy
Angola,AGO,2008,not an electoral democracy
Angola,AGO,2009,not an electoral democracy
Angola,AGO,2010,not an electoral democracy
Angola,AGO,2011,not an electoral democracy
Angola,AGO,2012,not an electoral democracy
Angola,AGO,2013,not an electoral democracy
Angola,AGO,2014,not an electoral democracy
Angola,AGO,2015,not an electoral democracy
Angola,AGO,2016,not an electoral democracy
Angola,AGO,2017,not an electoral democracy
Angola,AGO,2018,not an electoral democracy
Angola,AGO,2019,not an electoral democracy
Angola,AGO,2020,not an electoral democracy
Argentina,ARG,1789,no data
Argentina,ARG,1790,no data
Argentina,ARG,1791,no data
Argentina,ARG,1792,no data
Argentina,ARG,1793,no data
Argentina,ARG,1794,no data
Argentina,ARG,1795,no data
Argentina,ARG,1796,no data
Argentina,ARG,1797,no data
Argentina,ARG,1798,no data
Argentina,ARG,1799,no data
Argentina,ARG,1800,no data
Argentina,ARG,1801,no data
Argentina,ARG,1802,no data
Argentina,ARG,1803,no data
Argentina,ARG,1804,no data
Argentina,ARG,1805,no data
Argentina,ARG,1806,no data
Argentina,ARG,1807,no data
Argentina,ARG,1808,no data
Argentina,ARG,1809,no data
Argentina,ARG,1810,not an electoral democracy
Argentina,ARG,1811,not an electoral democracy
Argentina,ARG,1812,not an electoral democracy
Argentina,ARG,1813,not an electoral democracy
Argentina,ARG,1814,not an electoral democracy
Argentina,ARG,1815,not an electoral democracy
Argentina,ARG,1816,not an electoral democracy
Argentina,ARG,1817,not an electoral democracy
Argentina,ARG,1818,not an electoral democracy
Argentina,ARG,1819,not an electoral democracy
Argentina,ARG,1820,not an electoral democracy
Argentina,ARG,1821,not an electoral democracy
Argentina,ARG,1822,not an electoral democracy
Argentina,ARG,1823,not an electoral democracy
Argentina,ARG,1824,not an electoral democracy
Argentina,ARG,1825,not an electoral democracy
Argentina,ARG,1826,not an electoral democracy
Argentina,ARG,1827,not an electoral democracy
Argentina,ARG,1828,not an electoral democracy
Argentina,ARG,1829,not an electoral democracy
Argentina,ARG,1830,not an electoral democracy
Argentina,ARG,1831,not an electoral democracy
Argentina,ARG,1832,not an electoral democracy
Argentina,ARG,1833,not an electoral democracy
Argentina,ARG,1834,not an electoral democracy
Argentina,ARG,1835,not an electoral democracy
Argentina,ARG,1836,not an electoral democracy
Argentina,ARG,1837,not an electoral democracy
Argentina,ARG,1838,not an electoral democracy
Argentina,ARG,1839,not an electoral democracy
Argentina,ARG,1840,not an electoral democracy
Argentina,ARG,1841,not an electoral democracy
Argentina,ARG,1842,not an electoral democracy
Argentina,ARG,1843,not an electoral democracy
Argentina,ARG,1844,not an electoral democracy
Argentina,ARG,1845,not an electoral democracy
Argentina,ARG,1846,not an electoral democracy
Argentina,ARG,1847,not an electoral democracy
Argentina,ARG,1848,not an electoral democracy
Argentina,ARG,1849,not an electoral democracy
Argentina,ARG,1850,not an electoral democracy
Argentina,ARG,1851,not an electoral democracy
Argentina,ARG,1852,not an electoral democracy
Argentina,ARG,1853,not an electoral democracy
Argentina,ARG,1854,not an electoral democracy
Argentina,ARG,1855,not an electoral democracy
Argentina,ARG,1856,not an electoral democracy
Argentina,ARG,1857,not an electoral democracy
Argentina,ARG,1858,not an electoral democracy
Argentina,ARG,1859,not an electoral democracy
Argentina,ARG,1860,not an electoral democracy
Argentina,ARG,1861,not an electoral democracy
Argentina,ARG,1862,not an electoral democracy
Argentina,ARG,1863,not an electoral democracy
Argentina,ARG,1864,not an electoral democracy
Argentina,ARG,1865,not an electoral democracy
Argentina,ARG,1866,not an electoral democracy
Argentina,ARG,1867,not an electoral democracy
Argentina,ARG,1868,not an electoral democracy
Argentina,ARG,1869,not an electoral democracy
Argentina,ARG,1870,not an electoral democracy
Argentina,ARG,1871,not an electoral democracy
Argentina,ARG,1872,not an electoral democracy
Argentina,ARG,1873,not an electoral democracy
Argentina,ARG,1874,not an electoral democracy
Argentina,ARG,1875,not an electoral democracy
Argentina,ARG,1876,not an electoral democracy
Argentina,ARG,1877,not an electoral democracy
Argentina,ARG,1878,not an electoral democracy
Argentina,ARG,1879,not an electoral democracy
Argentina,ARG,1880,not an electoral democracy
Argentina,ARG,1881,not an electoral democracy
Argentina,ARG,1882,not an electoral democracy
Argentina,ARG,1883,not an electoral democracy
Argentina,ARG,1884,not an electoral democracy
Argentina,ARG,1885,not an electoral democracy
Argentina,ARG,1886,not an electoral democracy
Argentina,ARG,1887,not an electoral democracy
Argentina,ARG,1888,not an electoral democracy
Argentina,ARG,1889,not an electoral democracy
Argentina,ARG,1890,not an electoral democracy
Argentina,ARG,1891,not an electoral democracy
Argentina,ARG,1892,not an electoral democracy
Argentina,ARG,1893,not an electoral democracy
Argentina,ARG,1894,not an electoral democracy
Argentina,ARG,1895,not an electoral democracy
Argentina,ARG,1896,not an electoral democracy
Argentina,ARG,1897,not an electoral democracy
Argentina,ARG,1898,not an electoral democracy
Argentina,ARG,1899,not an electoral democracy
Argentina,ARG,1900,not an electoral democracy
Argentina,ARG,1901,not an electoral democracy
Argentina,ARG,1902,not an electoral democracy
Argentina,ARG,1903,not an electoral democracy
Argentina,ARG,1904,not an electoral democracy
Argentina,ARG,1905,not an electoral democracy
Argentina,ARG,1906,not an electoral democracy
Argentina,ARG,1907,not an electoral democracy
Argentina,ARG,1908,not an electoral democracy
Argentina,ARG,1909,not an electoral democracy
Argentina,ARG,1910,not an electoral democracy
Argentina,ARG,1911,not an electoral democracy
Argentina,ARG,1912,not an electoral democracy
Argentina,ARG,1913,not an electoral democracy
Argentina,ARG,1914,not an electoral democracy
Argentina,ARG,1915,not an electoral democracy
Argentina,ARG,1916,not an electoral democracy
Argentina,ARG,1917,not an electoral democracy
Argentina,ARG,1918,1
Argentina,ARG,1919,not an electoral democracy
Argentina,ARG,1920,1
Argentina,ARG,1921,2
Argentina,ARG,1922,3
Argentina,ARG,1923,4
Argentina,ARG,1924,5
Argentina,ARG,1925,6
Argentina,ARG,1926,7
Argentina,ARG,1927,8
Argentina,ARG,1928,9
Argentina,ARG,1929,10
Argentina,ARG,1930,not an electoral democracy
Argentina,ARG,1931,not an electoral democracy
Argentina,ARG,1932,not an electoral democracy
Argentina,ARG,1933,not an electoral democracy
Argentina,ARG,1934,not an electoral democracy
Argentina,ARG,1935,not an electoral democracy
Argentina,ARG,1936,not an electoral democracy
Argentina,ARG,1937,not an electoral democracy
Argentina,ARG,1938,not an electoral democracy
Argentina,ARG,1939,not an electoral democracy
Argentina,ARG,1940,not an electoral democracy
Argentina,ARG,1941,not an electoral democracy
Argentina,ARG,1942,not an electoral democracy
Argentina,ARG,1943,not an electoral democracy
Argentina,ARG,1944,not an electoral democracy
Argentina,ARG,1945,not an electoral democracy
Argentina,ARG,1946,not an electoral democracy
Argentina,ARG,1947,not an electoral democracy
Argentina,ARG,1948,not an electoral democracy
Argentina,ARG,1949,not an electoral democracy
Argentina,ARG,1950,not an electoral democracy
Argentina,ARG,1951,not an electoral democracy
Argentina,ARG,1952,not an electoral democracy
Argentina,ARG,1953,not an electoral democracy
Argentina,ARG,1954,not an electoral democracy
Argentina,ARG,1955,not an electoral democracy
Argentina,ARG,1956,not an electoral democracy
Argentina,ARG,1957,not an electoral democracy
Argentina,ARG,1958,not an electoral democracy
Argentina,ARG,1959,not an electoral democracy
Argentina,ARG,1960,not an electoral democracy
Argentina,ARG,1961,not an electoral democracy
Argentina,ARG,1962,not an electoral democracy
Argentina,ARG,1963,not an electoral democracy
Argentina,ARG,1964,1
Argentina,ARG,1965,2
Argentina,ARG,1966,not an electoral democracy
Argentina,ARG,1967,not an electoral democracy
Argentina,ARG,1968,not an electoral democracy
Argentina,ARG,1969,not an electoral democracy
Argentina,ARG,1970,not an electoral democracy
Argentina,ARG,1971,not an electoral democracy
Argentina,ARG,1972,not an electoral democracy
Argentina,ARG,1973,not an electoral democracy
Argentina,ARG,1974,1
Argentina,ARG,1975,2
Argentina,ARG,1976,not an electoral democracy
Argentina,ARG,1977,not an electoral democracy
Argentina,ARG,1978,not an electoral democracy
Argentina,ARG,1979,not an electoral democracy
Argentina,ARG,1980,not an electoral democracy
Argentina,ARG,1981,not an electoral democracy
Argentina,ARG,1982,not an electoral democracy
Argentina,ARG,1983,not an electoral democracy
Argentina,ARG,1984,1
Argentina,ARG,1985,2
Argentina,ARG,1986,3
Argentina,ARG,1987,4
Argentina,ARG,1988,5
Argentina,ARG,1989,6
Argentina,ARG,1990,7
Argentina,ARG,1991,8
Argentina,ARG,1992,9
Argentina,ARG,1993,10
Argentina,ARG,1994,11
Argentina,ARG,1995,12
Argentina,ARG,1996,13
Argentina,ARG,1997,14
Argentina,ARG,1998,15
Argentina,ARG,1999,16
Argentina,ARG,2000,17
Argentina,ARG,2001,18
Argentina,ARG,2002,19
Argentina,ARG,2003,20
Argentina,ARG,2004,21
Argentina,ARG,2005,22
Argentina,ARG,2006,23
Argentina,ARG,2007,24
Argentina,ARG,2008,25
Argentina,ARG,2009,26
Argentina,ARG,2010,27
Argentina,ARG,2011,28
Argentina,ARG,2012,29
Argentina,ARG,2013,30
Argentina,ARG,2014,31
Argentina,ARG,2015,32
Argentina,ARG,2016,33
Argentina,ARG,2017,34
Argentina,ARG,2018,35
Argentina,ARG,2019,36
Argentina,ARG,2020,37
Armenia,ARM,1789,no data
Armenia,ARM,1790,no data
Armenia,ARM,1791,no data
Armenia,ARM,1792,no data
Armenia,ARM,1793,no data
Armenia,ARM,1794,no data
Armenia,ARM,1795,no data
Armenia,ARM,1796,no data
Armenia,ARM,1797,no data
Armenia,ARM,1798,no data
Armenia,ARM,1799,no data
Armenia,ARM,1800,no data
Armenia,ARM,1801,no data
Armenia,ARM,1802,no data
Armenia,ARM,1803,no data
Armenia,ARM,1804,no data
Armenia,ARM,1805,no data
Armenia,ARM,1806,no data
Armenia,ARM,1807,no data
Armenia,ARM,1808,no data
Armenia,ARM,1809,no data
Armenia,ARM,1810,no data
Armenia,ARM,1811,no data
Armenia,ARM,1812,no data
Armenia,ARM,1813,no data
Armenia,ARM,1814,no data
Armenia,ARM,1815,no data
Armenia,ARM,1816,no data
Armenia,ARM,1817,no data
Armenia,ARM,1818,no data
Armenia,ARM,1819,no data
Armenia,ARM,1820,no data
Armenia,ARM,1821,no data
Armenia,ARM,1822,no data
Armenia,ARM,1823,no data
Armenia,ARM,1824,no data
Armenia,ARM,1825,no data
Armenia,ARM,1826,no data
Armenia,ARM,1827,no data
Armenia,ARM,1828,no data
Armenia,ARM,1829,no data
Armenia,ARM,1830,no data
Armenia,ARM,1831,no data
Armenia,ARM,1832,no data
Armenia,ARM,1833,no data
Armenia,ARM,1834,no data
Armenia,ARM,1835,no data
Armenia,ARM,1836,no data
Armenia,ARM,1837,no data
Armenia,ARM,1838,no data
Armenia,ARM,1839,no data
Armenia,ARM,1840,no data
Armenia,ARM,1841,no data
Armenia,ARM,1842,no data
Armenia,ARM,1843,no data
Armenia,ARM,1844,no data
